p_partkey,p_brand,p_retailprice,p_partkey_bucket,p_partkey_bucket-p_brand,tpch-2g-parts_rate
394045.0,Brand#43,1750.9264722605044,1.0,1.0-Brand#43,
,Brand#43,1937.6063319911595,,nan-Brand#43,
,Brand#43,1944.2535063251999,,nan-Brand#43,
,Brand#43,1743.0636597216032,,nan-Brand#43,
394037.0,Brand#43,1936.7905079128846,5.0,5.0-Brand#43,
,Brand#43,1117.632329490129,,nan-Brand#43,
,Brand#43,1944.3531105000773,,nan-Brand#43,
262517.0,Brand#43,1726.620965675943,5.0,5.0-Brand#43,
,Brand#43,1514.1965453776852,,nan-Brand#43,
,Brand#43,1316.7640051086885,,nan-Brand#43,
,Brand#43,1521.9120557467352,,nan-Brand#43,
398709.0,Brand#43,1710.6280633338597,3.0,3.0-Brand#43,
,Brand#43,1519.7181733188265,,nan-Brand#43,
,Brand#43,1302.5193492622566,,nan-Brand#43,
,Brand#43,1522.5370184172434,,nan-Brand#43,
,Brand#43,1728.3832319336927,,nan-Brand#43,
327997.0,Brand#43,1122.0890623054092,1.0,1.0-Brand#43,
,Brand#43,1724.8655216169614,,nan-Brand#43,
,Brand#43,1739.387944240069,,nan-Brand#43,
394045.0,Brand#43,1739.6009466129622,1.0,1.0-Brand#43,
,Brand#43,1948.9511569222273,,nan-Brand#43,
,Brand#43,1318.4961438431164,,nan-Brand#43,
,Brand#43,1529.8977879015704,,nan-Brand#43,
,Brand#43,1939.5743654534183,,nan-Brand#43,
394037.0,Brand#43,1940.7585092498525,5.0,5.0-Brand#43,
,Brand#43,1945.3572374126397,,nan-Brand#43,
,Brand#43,1722.6889757071708,,nan-Brand#43,
,Brand#43,1112.0500864427622,,nan-Brand#43,
,Brand#43,1736.6014658934744,,nan-Brand#43,
393589.0,Brand#43,1703.340508981526,1.0,1.0-Brand#43,
,Brand#43,1531.5316142350287,,nan-Brand#43,
,Brand#43,1724.573807525046,,nan-Brand#43,
394045.0,Brand#43,1956.011993730985,1.0,1.0-Brand#43,
,Brand#43,1725.7714165083926,,nan-Brand#43,
,Brand#43,1313.5906041198211,,nan-Brand#43,
,Brand#43,1312.2858396339436,,nan-Brand#43,
328053.0,Brand#43,1718.540514344499,3.0,3.0-Brand#43,
,Brand#43,1741.0470031329203,,nan-Brand#43,
,Brand#43,1939.2670872042984,,nan-Brand#43,
327989.0,Brand#43,1115.3564393934178,5.0,5.0-Brand#43,
,Brand#43,1937.6136700419222,,nan-Brand#43,
,Brand#43,1932.7803717359182,,nan-Brand#43,
327989.0,Brand#43,1535.4288256621073,5.0,5.0-Brand#43,
393525.0,Brand#43,1529.064503363833,3.0,3.0-Brand#43,
,Brand#43,1531.5332879385953,,nan-Brand#43,
,Brand#43,1106.3353226946977,,nan-Brand#43,
394045.0,Brand#43,1316.9505971758006,1.0,1.0-Brand#43,
262205.0,Brand#43,1288.8630978467436,5.0,5.0-Brand#43,
,Brand#43,1943.8665928315795,,nan-Brand#43,
393533.0,Brand#43,1519.8677675366507,5.0,5.0-Brand#43,
,Brand#43,1730.2948556400904,,nan-Brand#43,
,Brand#43,1730.8544861066957,,nan-Brand#43,
393533.0,Brand#43,1295.965250309608,5.0,5.0-Brand#43,
,Brand#43,1934.769294011468,,nan-Brand#43,
262973.0,Brand#43,1939.5053252055327,5.0,5.0-Brand#43,
263733.0,Brand#43,1947.8308702770532,3.0,3.0-Brand#43,
,Brand#43,1738.743563142505,,nan-Brand#43,
,Brand#43,1738.2500336203934,,nan-Brand#43,
393533.0,Brand#43,1716.7182073937374,5.0,5.0-Brand#43,
,Brand#43,1298.6512793807226,,nan-Brand#43,
,Brand#43,1311.4715535008083,,nan-Brand#43,
262709.0,Brand#43,1949.2057963891336,5.0,5.0-Brand#43,
,Brand#43,1526.3342355825466,,nan-Brand#43,
,Brand#43,1725.631708837899,,nan-Brand#43,
327997.0,Brand#43,1316.4552771097974,1.0,1.0-Brand#43,
393789.0,Brand#43,1951.310156966278,3.0,3.0-Brand#43,
,Brand#43,1126.4402062150596,,nan-Brand#43,
,Brand#43,1117.3622242547935,,nan-Brand#43,
,Brand#43,1523.2859186903058,,nan-Brand#43,
,Brand#43,1737.1669530789254,,nan-Brand#43,
,Brand#43,1942.0723261857754,,nan-Brand#43,
,Brand#43,1939.8286080165292,,nan-Brand#43,
,Brand#43,1288.4769767311889,,nan-Brand#43,
,Brand#43,1518.8037771784666,,nan-Brand#43,
,Brand#43,1520.172652719903,,nan-Brand#43,
,Brand#43,1299.3252338027992,,nan-Brand#43,
,Brand#43,1520.2718482352304,,nan-Brand#43,
393589.0,Brand#43,1723.8096353668661,1.0,1.0-Brand#43,
,Brand#43,1525.6466218787032,,nan-Brand#43,
328501.0,Brand#43,1543.3980113079513,1.0,1.0-Brand#43,
,Brand#43,1312.3451862979446,,nan-Brand#43,
394045.0,Brand#43,1937.5631745402054,1.0,1.0-Brand#43,
394037.0,Brand#43,1943.662796740893,5.0,5.0-Brand#43,
,Brand#43,1921.8673372767516,,nan-Brand#43,
393781.0,Brand#43,1933.8837292668445,1.0,1.0-Brand#43,
,Brand#43,1108.3344917486036,,nan-Brand#43,
,Brand#43,1520.945650220674,,nan-Brand#43,
,Brand#43,1279.4517604202993,,nan-Brand#43,
,Brand#43,1753.2744563097463,,nan-Brand#43,
,Brand#43,1528.758407603395,,nan-Brand#43,
262965.0,Brand#43,1745.5871904003595,3.0,3.0-Brand#43,
,Brand#43,1735.3490921058228,,nan-Brand#43,
,Brand#43,1290.4856028916565,,nan-Brand#43,
,Brand#43,1511.549768584083,,nan-Brand#43,
,Brand#43,1121.2278299750967,,nan-Brand#43,
393789.0,Brand#43,1318.1418969720623,3.0,3.0-Brand#43,
,Brand#43,1714.2234467255362,,nan-Brand#43,
,Brand#43,1527.1713482408763,,nan-Brand#43,
,Brand#43,1931.2690834880286,,nan-Brand#43,
,Brand#43,1731.8613884173183,,nan-Brand#43,
327997.0,Brand#43,1301.4303683580827,1.0,1.0-Brand#43,
,Brand#43,1528.377834965419,,nan-Brand#43,
328509.0,Brand#43,1940.8108725341372,3.0,3.0-Brand#43,
,Brand#43,1954.8295239346771,,nan-Brand#43,
393533.0,Brand#43,1299.5413667940743,5.0,5.0-Brand#43,
395125.0,Brand#43,1944.522165835005,1.0,1.0-Brand#43,
262973.0,Brand#43,1739.4054519918861,5.0,5.0-Brand#43,
327989.0,Brand#43,1531.0730223889364,5.0,5.0-Brand#43,
,Brand#43,1527.5060200714922,,nan-Brand#43,
,Brand#43,1532.2678943142093,,nan-Brand#43,
394037.0,Brand#43,1729.415636973261,5.0,5.0-Brand#43,
,Brand#43,1115.3687433919947,,nan-Brand#43,
,Brand#43,1112.7954951669083,,nan-Brand#43,
,Brand#43,1734.9760008243122,,nan-Brand#43,
,Brand#43,1719.0266758058658,,nan-Brand#43,
,Brand#43,1732.5889930234378,,nan-Brand#43,
,Brand#43,1518.8574991058647,,nan-Brand#43,
,Brand#43,1727.6763485638276,,nan-Brand#43,
393533.0,Brand#43,1297.781612933921,5.0,5.0-Brand#43,
,Brand#43,1947.1721103696216,,nan-Brand#43,
393533.0,Brand#43,1305.42125533616,5.0,5.0-Brand#43,
,Brand#43,1283.9036561800683,,nan-Brand#43,
,Brand#43,1932.1394584909206,,nan-Brand#43,
,Brand#43,1733.9303918067267,,nan-Brand#43,
,Brand#43,1120.0351650753473,,nan-Brand#43,
,Brand#43,1310.207435278671,,nan-Brand#43,
,Brand#43,1524.5612353748363,,nan-Brand#43,
,Brand#43,1732.6650356854084,,nan-Brand#43,
,Brand#43,1514.2018940477085,,nan-Brand#43,
,Brand#43,1525.6966556493364,,nan-Brand#43,
,Brand#43,1534.1155868411602,,nan-Brand#43,
,Brand#43,1318.049797022639,,nan-Brand#43,
394045.0,Brand#43,1941.8850996611925,1.0,1.0-Brand#43,
,Brand#43,1305.7205338290423,,nan-Brand#43,
,Brand#43,1738.3941569628053,,nan-Brand#43,
,Brand#43,1932.9950966893537,,nan-Brand#43,
262517.0,Brand#43,1526.8606109574998,5.0,5.0-Brand#43,
393525.0,Brand#43,1522.8425030267294,3.0,3.0-Brand#43,
,Brand#43,1286.0585637609963,,nan-Brand#43,
,Brand#43,1277.1863667744017,,nan-Brand#43,
,Brand#43,1525.366349810774,,nan-Brand#43,
,Brand#43,1734.0665015223237,,nan-Brand#43,
262517.0,Brand#43,1532.636361180328,5.0,5.0-Brand#43,
,Brand#43,1723.495497896159,,nan-Brand#43,
,Brand#43,1291.6359710117283,,nan-Brand#43,
,Brand#43,1293.3784336955923,,nan-Brand#43,
,Brand#43,1293.7371324123856,,nan-Brand#43,
,Brand#43,1521.2950497633228,,nan-Brand#43,
,Brand#43,1524.017488363827,,nan-Brand#43,
327997.0,Brand#43,1310.4425298078863,1.0,1.0-Brand#43,
,Brand#43,1276.5293237755802,,nan-Brand#43,
393781.0,Brand#43,1931.5680197532556,1.0,1.0-Brand#43,
,Brand#43,1296.5936328963867,,nan-Brand#43,
262461.0,Brand#43,1296.0886794246007,3.0,3.0-Brand#43,
,Brand#43,1302.2510468473765,,nan-Brand#43,
262525.0,Brand#43,1722.9761866171002,1.0,1.0-Brand#43,
,Brand#43,1127.046001541087,,nan-Brand#43,
327997.0,Brand#43,1311.686230741469,1.0,1.0-Brand#43,
393589.0,Brand#43,1728.1669005917656,1.0,1.0-Brand#43,
,Brand#44,1293.2001009351488,,nan-Brand#44,
,Brand#44,1518.7718595635145,,nan-Brand#44,
296245.0,Brand#44,1118.3351225671645,1.0,1.0-Brand#44,
,Brand#44,1103.6298950841647,,nan-Brand#44,
,Brand#44,1518.872006246631,,nan-Brand#44,
,Brand#44,1509.199684509876,,nan-Brand#44,
295189.0,Brand#44,1721.3104785730525,1.0,1.0-Brand#44,
,Brand#44,1942.401069926054,,nan-Brand#44,
,Brand#44,1724.809924032426,,nan-Brand#44,
295213.0,Brand#44,1718.4000922475548,1.0,1.0-Brand#44,
,Brand#44,1284.1429149357755,,nan-Brand#44,
,Brand#44,1285.7152486281327,,nan-Brand#44,
,Brand#44,1922.3457884592854,,nan-Brand#44,
,Brand#44,1507.6242227259468,,nan-Brand#44,
,Brand#44,1945.8053604757308,,nan-Brand#44,
,Brand#44,1520.4928210737273,,nan-Brand#44,
,Brand#44,1729.3501034096132,,nan-Brand#44,
,Brand#44,1279.0493148895691,,nan-Brand#44,
,Brand#44,1514.2777727619027,,nan-Brand#44,
,Brand#44,1941.7711812676623,,nan-Brand#44,
,Brand#44,1277.8671740376722,,nan-Brand#44,
,Brand#44,1717.5044803269982,,nan-Brand#44,
,Brand#44,1937.4138336502795,,nan-Brand#44,
,Brand#44,1301.7523503815153,,nan-Brand#44,
,Brand#44,1926.1925473603296,,nan-Brand#44,
,Brand#44,1509.9276713659,,nan-Brand#44,
,Brand#44,1106.6600657230563,,nan-Brand#44,
,Brand#44,1732.5726114257648,,nan-Brand#44,
294965.0,Brand#44,1523.1636210827528,5.0,5.0-Brand#44,
,Brand#44,1519.8494300769078,,nan-Brand#44,
,Brand#44,1522.4307177225016,,nan-Brand#44,
,Brand#44,1940.1907360354767,,nan-Brand#44,
,Brand#44,1725.6992859768059,,nan-Brand#44,
,Brand#44,1933.5018891376235,,nan-Brand#44,
,Brand#44,1106.7605622527046,,nan-Brand#44,
,Brand#44,1282.6625018905618,,nan-Brand#44,
,Brand#44,1923.2775761530022,,nan-Brand#44,
,Brand#44,1938.7513901026373,,nan-Brand#44,
,Brand#44,1936.5792710433943,,nan-Brand#44,
,Brand#44,1928.528103231064,,nan-Brand#44,
,Brand#44,1714.1868165894316,,nan-Brand#44,
,Brand#44,1936.6594993088602,,nan-Brand#44,
,Brand#44,1318.2256964212677,,nan-Brand#44,
,Brand#44,1949.677939136045,,nan-Brand#44,
,Brand#44,1731.3072431104208,,nan-Brand#44,
,Brand#44,1706.1222675228535,,nan-Brand#44,
,Brand#44,1931.844837970789,,nan-Brand#44,
,Brand#44,1512.9570579673184,,nan-Brand#44,
,Brand#44,1720.2897602519135,,nan-Brand#44,
,Brand#44,1926.2897654429767,,nan-Brand#44,
,Brand#44,1319.2491442730295,,nan-Brand#44,
,Brand#44,1505.3268883434955,,nan-Brand#44,
,Brand#44,1273.965727082681,,nan-Brand#44,
,Brand#44,1282.727553861164,,nan-Brand#44,
,Brand#44,1295.5540305528414,,nan-Brand#44,
,Brand#44,1728.4414784910018,,nan-Brand#44,
,Brand#44,1112.6920278863952,,nan-Brand#44,
,Brand#44,1521.0397542769904,,nan-Brand#44,
,Brand#44,1300.5879124575024,,nan-Brand#44,
,Brand#44,1507.9485749722903,,nan-Brand#44,
,Brand#44,1511.3360357592633,,nan-Brand#44,
,Brand#44,1720.1975067086307,,nan-Brand#44,
,Brand#44,1116.5845297242138,,nan-Brand#44,
,Brand#44,1935.6657782799277,,nan-Brand#44,
,Brand#44,1517.369797206348,,nan-Brand#44,
,Brand#44,1270.9836671887003,,nan-Brand#44,
,Brand#44,1111.920113119307,,nan-Brand#44,
,Brand#44,1292.3369769067217,,nan-Brand#44,
,Brand#44,1718.3933303016197,,nan-Brand#44,
,Brand#44,1509.8619966375816,,nan-Brand#44,
,Brand#44,1932.7568726964887,,nan-Brand#44,
,Brand#44,1932.0010604721128,,nan-Brand#44,
,Brand#44,1939.7286886533436,,nan-Brand#44,
,Brand#44,1255.024404876734,,nan-Brand#44,
,Brand#44,1310.7064863032974,,nan-Brand#44,
,Brand#44,1923.863964155393,,nan-Brand#44,
,Brand#44,1110.3041007610805,,nan-Brand#44,
,Brand#44,1300.5333030516906,,nan-Brand#44,
,Brand#44,1306.3876986714477,,nan-Brand#44,
,Brand#44,1741.179052955233,,nan-Brand#44,
,Brand#44,1106.5725938785438,,nan-Brand#44,
,Brand#44,1266.7721961092082,,nan-Brand#44,
,Brand#44,1521.1670832543723,,nan-Brand#44,
,Brand#44,1290.4349164358325,,nan-Brand#44,
,Brand#44,1308.7166098282298,,nan-Brand#44,
,Brand#44,1516.8266085850576,,nan-Brand#44,
,Brand#44,1292.8647317437378,,nan-Brand#44,
,Brand#44,1957.2335655553475,,nan-Brand#44,
,Brand#44,1297.427533779461,,nan-Brand#44,
,Brand#44,1500.288738513071,,nan-Brand#44,
295221.0,Brand#44,1520.3085832438985,3.0,3.0-Brand#44,
,Brand#44,1937.22364202087,,nan-Brand#44,
,Brand#44,1509.0906570852865,,nan-Brand#44,
296245.0,Brand#44,1516.6756433079631,1.0,1.0-Brand#44,
,Brand#44,1524.7756394397904,,nan-Brand#44,
,Brand#44,1523.8654905787091,,nan-Brand#44,
,Brand#44,1283.0041244099018,,nan-Brand#44,
,Brand#44,1935.5252042944287,,nan-Brand#44,
,Brand#44,1939.694505897627,,nan-Brand#44,
,Brand#44,1944.9453073062537,,nan-Brand#44,
,Brand#44,1937.8058998890583,,nan-Brand#44,
,Brand#44,1516.78567246319,,nan-Brand#44,
,Brand#44,1282.9480202667235,,nan-Brand#44,
,Brand#44,1923.9919971483143,,nan-Brand#44,
,Brand#44,1272.1415840267123,,nan-Brand#44,
,Brand#44,1525.3324580463436,,nan-Brand#44,
,Brand#44,1331.8351359653036,,nan-Brand#44,
,Brand#44,1287.6682543018287,,nan-Brand#44,
,Brand#44,1108.5079310341687,,nan-Brand#44,
,Brand#44,1921.1934985271785,,nan-Brand#44,
,Brand#44,1514.5235265257563,,nan-Brand#44,
,Brand#44,1939.2071010324096,,nan-Brand#44,
,Brand#44,1948.5746353038676,,nan-Brand#44,
,Brand#44,1928.7811795974342,,nan-Brand#44,
,Brand#44,1722.6754509186815,,nan-Brand#44,
,Brand#44,1287.4602162108238,,nan-Brand#44,
,Brand#44,1515.5186195068213,,nan-Brand#44,
,Brand#44,1292.2813656149387,,nan-Brand#44,
295197.0,Brand#44,1315.4497160856943,3.0,3.0-Brand#44,
,Brand#44,1287.6952158477557,,nan-Brand#44,
,Brand#44,1715.4502352952445,,nan-Brand#44,
,Brand#44,1736.663973904141,,nan-Brand#44,
,Brand#44,1512.5411155175855,,nan-Brand#44,
,Brand#44,1699.892704145327,,nan-Brand#44,
,Brand#44,1926.7450981467791,,nan-Brand#44,
,Brand#44,1510.7507480705885,,nan-Brand#44,
,Brand#44,1933.7891937869103,,nan-Brand#44,
,Brand#44,1113.9042155428274,,nan-Brand#44,
295221.0,Brand#44,1520.817207395034,3.0,3.0-Brand#44,
,Brand#44,1722.3531866677731,,nan-Brand#44,
,Brand#44,1940.7507252660018,,nan-Brand#44,
,Brand#44,1717.552018377798,,nan-Brand#44,
,Brand#44,1726.9713760695292,,nan-Brand#44,
,Brand#44,1518.6536084494358,,nan-Brand#44,
,Brand#44,1737.600064789846,,nan-Brand#44,
,Brand#44,1512.6417509749044,,nan-Brand#44,
,Brand#44,1735.999082455239,,nan-Brand#44,
,Brand#44,1294.5320627264641,,nan-Brand#44,
,Brand#44,1746.8333108046802,,nan-Brand#44,
,Brand#44,1732.542249018904,,nan-Brand#44,
,Brand#44,1934.8631150645701,,nan-Brand#44,
,Brand#44,1506.3544939689766,,nan-Brand#44,
,Brand#44,1722.4681042425327,,nan-Brand#44,
,Brand#44,1105.1260689223259,,nan-Brand#44,
,Brand#44,1941.7239287034286,,nan-Brand#44,
295189.0,Brand#44,1117.4504786269558,1.0,1.0-Brand#44,
,Brand#44,1513.9116493738954,,nan-Brand#44,
,Brand#44,1514.5225028112718,,nan-Brand#44,
,Brand#44,1516.531909983802,,nan-Brand#44,
,Brand#44,1303.1148343861896,,nan-Brand#44,
,Brand#44,1527.4414901520165,,nan-Brand#44,
,Brand#44,1518.9288256980992,,nan-Brand#44,
,Brand#44,1524.7622967101308,,nan-Brand#44,
296245.0,Brand#44,1722.0999389887836,1.0,1.0-Brand#44,
,Brand#44,1321.6124564572126,,nan-Brand#44,
,Brand#44,1721.5650030382692,,nan-Brand#44,
,Brand#44,1528.5025625208825,,nan-Brand#44,
,Brand#44,1108.3032322664276,,nan-Brand#44,
,Brand#44,1511.716811015031,,nan-Brand#44,
,Brand#44,1117.80661671219,,nan-Brand#44,
,Brand#44,1935.5247373487866,,nan-Brand#44,
,Brand#44,1118.012421484056,,nan-Brand#44,
,Brand#44,1734.2087742420017,,nan-Brand#44,
,Brand#44,1730.4990137578254,,nan-Brand#44,
,Brand#44,1274.9138054508967,,nan-Brand#44,
,Brand#44,1949.8430114246473,,nan-Brand#44,
,Brand#44,1708.0805577658566,,nan-Brand#44,
,Brand#44,1501.4028688971496,,nan-Brand#44,
,Brand#44,1303.771431611958,,nan-Brand#44,
,Brand#44,1524.2461702047415,,nan-Brand#44,
,Brand#44,1521.2075364643965,,nan-Brand#44,
,Brand#44,1113.0331005304952,,nan-Brand#44,
,Brand#44,1508.7384306030867,,nan-Brand#44,
,Brand#44,1932.4053116574178,,nan-Brand#44,
,Brand#44,1293.3781843274983,,nan-Brand#44,
,Brand#44,1517.1374887634408,,nan-Brand#44,
,Brand#44,1292.7494523311484,,nan-Brand#44,
,Brand#44,1942.2138760876662,,nan-Brand#44,
294957.0,Brand#44,1934.0126833100444,3.0,3.0-Brand#44,
,Brand#44,1508.2808959968459,,nan-Brand#44,
,Brand#44,1940.4490923896929,,nan-Brand#44,
,Brand#44,1513.2036339270571,,nan-Brand#44,
,Brand#44,1525.9590548494937,,nan-Brand#44,
,Brand#44,1925.2033416957545,,nan-Brand#44,
,Brand#44,1709.6911532965412,,nan-Brand#44,
,Brand#44,1516.5206447277028,,nan-Brand#44,
,Brand#44,1293.521818142906,,nan-Brand#44,
,Brand#44,1707.7033520765935,,nan-Brand#44,
,Brand#44,1960.5717926356058,,nan-Brand#44,
,Brand#44,1716.255104117798,,nan-Brand#44,
,Brand#44,1927.6302087867657,,nan-Brand#44,
,Brand#44,1292.6892383958113,,nan-Brand#44,
,Brand#44,1515.9345157904752,,nan-Brand#44,
,Brand#44,1941.6869442738605,,nan-Brand#44,
,Brand#44,1520.3551670161114,,nan-Brand#44,
,Brand#44,1929.8442957529403,,nan-Brand#44,
,Brand#44,1505.5901998733113,,nan-Brand#44,
,Brand#44,1717.5463280715392,,nan-Brand#44,
,Brand#44,1716.400412432596,,nan-Brand#44,
,Brand#45,1320.6371991735368,,nan-Brand#45,
395117.0,Brand#45,1942.4199111827056,5.0,5.0-Brand#45,
394181.0,Brand#45,1312.6391184565853,5.0,5.0-Brand#45,
,Brand#45,1950.1924828819706,,nan-Brand#45,
,Brand#45,1741.7096896150454,,nan-Brand#45,
394053.0,Brand#45,1533.6944584018731,3.0,3.0-Brand#45,
,Brand#45,1531.7387900110239,,nan-Brand#45,
394053.0,Brand#45,1963.1353148708163,3.0,3.0-Brand#45,
394053.0,Brand#45,1306.7917250046385,3.0,3.0-Brand#45,
,Brand#45,1943.2632733802125,,nan-Brand#45,
,Brand#45,1307.6964133244796,,nan-Brand#45,
,Brand#45,1123.6089307953825,,nan-Brand#45,
,Brand#45,1124.3876742460034,,nan-Brand#45,
394053.0,Brand#45,1730.621706458602,3.0,3.0-Brand#45,
,Brand#45,1116.5781125217857,,nan-Brand#45,
,Brand#45,1296.744364507488,,nan-Brand#45,
394181.0,Brand#45,1122.3157146604044,5.0,5.0-Brand#45,
,Brand#45,1530.7612826421278,,nan-Brand#45,
393541.0,Brand#45,1522.9635534173515,1.0,1.0-Brand#45,
394869.0,Brand#45,1967.7586884245839,3.0,3.0-Brand#45,
394181.0,Brand#45,1735.5116642919227,5.0,5.0-Brand#45,
394085.0,Brand#45,1308.2423867443476,5.0,5.0-Brand#45,
393957.0,Brand#45,1942.6563187570234,3.0,3.0-Brand#45,
394053.0,Brand#45,1531.5625440424465,3.0,3.0-Brand#45,
394125.0,Brand#45,1296.9662013341663,3.0,3.0-Brand#45,
,Brand#45,1731.3114823276135,,nan-Brand#45,
394181.0,Brand#45,1947.6277862784707,5.0,5.0-Brand#45,
,Brand#45,1951.2607681257325,,nan-Brand#45,
393997.0,Brand#45,1316.885243609568,1.0,1.0-Brand#45,
394053.0,Brand#45,1949.4668703669859,3.0,3.0-Brand#45,
,Brand#45,1304.8729794911164,,nan-Brand#45,
,Brand#45,1324.0959478795749,,nan-Brand#45,
394117.0,Brand#45,1313.7271989874637,1.0,1.0-Brand#45,
393957.0,Brand#45,1943.8935939633232,3.0,3.0-Brand#45,
,Brand#45,1120.5198493819398,,nan-Brand#45,
,Brand#45,1727.620285454426,,nan-Brand#45,
,Brand#45,1745.9866925070874,,nan-Brand#45,
,Brand#45,1512.408800603659,,nan-Brand#45,
262981.0,Brand#45,1740.669420146154,1.0,1.0-Brand#45,
,Brand#45,1952.3337041480881,,nan-Brand#45,
,Brand#45,1525.0725943165633,,nan-Brand#45,
,Brand#45,1729.8187470770242,,nan-Brand#45,
,Brand#45,1735.295617716362,,nan-Brand#45,
,Brand#45,1529.8109311868802,,nan-Brand#45,
393221.0,Brand#45,1299.0232203524718,5.0,5.0-Brand#45,
,Brand#45,1734.9627408972353,,nan-Brand#45,
,Brand#45,1529.5734264952905,,nan-Brand#45,
,Brand#45,1291.718391764325,,nan-Brand#45,
393861.0,Brand#45,1948.236746433192,3.0,3.0-Brand#45,
393485.0,Brand#45,1750.9188947494345,5.0,5.0-Brand#45,
393957.0,Brand#45,1947.761367752982,3.0,3.0-Brand#45,
,Brand#45,1746.2362224428095,,nan-Brand#45,
394085.0,Brand#45,1528.745085391993,5.0,5.0-Brand#45,
393989.0,Brand#45,1943.1346532031466,5.0,5.0-Brand#45,
,Brand#45,1739.6866204034009,,nan-Brand#45,
394053.0,Brand#45,1322.1215675350986,3.0,3.0-Brand#45,
,Brand#45,1520.8152200552474,,nan-Brand#45,
,Brand#45,1724.725600192369,,nan-Brand#45,
,Brand#45,1532.1988239974924,,nan-Brand#45,
,Brand#45,1320.9402100962407,,nan-Brand#45,
394053.0,Brand#45,1120.799775458204,3.0,3.0-Brand#45,
394117.0,Brand#45,1951.4231484727093,1.0,1.0-Brand#45,
,Brand#45,1737.874500664547,,nan-Brand#45,
393925.0,Brand#45,1946.4134964713942,1.0,1.0-Brand#45,
394181.0,Brand#45,1957.4261759631815,5.0,5.0-Brand#45,
393717.0,Brand#45,1522.158216211762,3.0,3.0-Brand#45,
,Brand#45,1953.8073192215877,,nan-Brand#45,
,Brand#45,1305.3778976541457,,nan-Brand#45,
394053.0,Brand#45,1948.1249993368965,3.0,3.0-Brand#45,
,Brand#45,1520.0722319714916,,nan-Brand#45,
,Brand#45,1735.568590307971,,nan-Brand#45,
,Brand#45,1525.2558809786033,,nan-Brand#45,
,Brand#45,1935.9826125716093,,nan-Brand#45,
394085.0,Brand#45,1750.5573060206991,5.0,5.0-Brand#45,
394181.0,Brand#45,1133.840610632648,5.0,5.0-Brand#45,
394181.0,Brand#45,1326.9669175978272,5.0,5.0-Brand#45,
393837.0,Brand#45,1948.8999586673192,3.0,3.0-Brand#45,
,Brand#45,1127.278295706371,,nan-Brand#45,
,Brand#45,1121.9639910776561,,nan-Brand#45,
,Brand#45,1955.28604268041,,nan-Brand#45,
,Brand#45,1966.8536076868563,,nan-Brand#45,
393669.0,Brand#45,1297.3272569104683,3.0,3.0-Brand#45,
,Brand#45,1294.537514986976,,nan-Brand#45,
,Brand#45,1724.4399795268585,,nan-Brand#45,
,Brand#45,1295.0879211270062,,nan-Brand#45,
394181.0,Brand#45,1537.561768865583,5.0,5.0-Brand#45,
,Brand#45,1121.98254816192,,nan-Brand#45,
,Brand#45,1947.159628912613,,nan-Brand#45,
,Brand#45,1308.7442506999234,,nan-Brand#45,
394061.0,Brand#45,1321.7606826177873,5.0,5.0-Brand#45,
,Brand#45,1953.3428530610295,,nan-Brand#45,
,Brand#45,1728.1733576870563,,nan-Brand#45,
,Brand#45,1313.5246914982745,,nan-Brand#45,
,Brand#45,1532.87275202366,,nan-Brand#45,
,Brand#45,1311.4380749146758,,nan-Brand#45,
394053.0,Brand#45,1942.572523026853,3.0,3.0-Brand#45,
393925.0,Brand#45,1960.6510379804954,1.0,1.0-Brand#45,
,Brand#45,1306.9210609803854,,nan-Brand#45,
394053.0,Brand#45,1293.7251700998593,3.0,3.0-Brand#45,
393749.0,Brand#45,1939.3801580914885,5.0,5.0-Brand#45,
,Brand#45,1533.702618805953,,nan-Brand#45,
394181.0,Brand#45,1528.8443585835805,5.0,5.0-Brand#45,
,Brand#45,1751.5295256528616,,nan-Brand#45,
,Brand#45,1752.4057194840057,,nan-Brand#45,
394117.0,Brand#45,1968.0261642271867,1.0,1.0-Brand#45,
,Brand#45,1520.5067163307463,,nan-Brand#45,
393557.0,Brand#45,1724.9613903302359,5.0,5.0-Brand#45,
393541.0,Brand#45,1740.919175312705,1.0,1.0-Brand#45,
,Brand#45,1741.8651031907252,,nan-Brand#45,
393797.0,Brand#45,1943.1208969845356,5.0,5.0-Brand#45,
394085.0,Brand#45,1946.1665989632306,5.0,5.0-Brand#45,
,Brand#45,1534.2817583453616,,nan-Brand#45,
,Brand#45,1311.9890577643987,,nan-Brand#45,
,Brand#45,1112.915067294582,,nan-Brand#45,
394181.0,Brand#45,1763.6530498653817,5.0,5.0-Brand#45,
393557.0,Brand#45,1723.975697016898,5.0,5.0-Brand#45,
,Brand#45,1293.5886362869421,,nan-Brand#45,
,Brand#45,1718.8224904308968,,nan-Brand#45,
,Brand#45,1124.767578338154,,nan-Brand#45,
,Brand#45,1539.1980823049541,,nan-Brand#45,
394085.0,Brand#45,1937.088036337001,5.0,5.0-Brand#45,
,Brand#45,1119.3338656985063,,nan-Brand#45,
,Brand#45,1531.0244234307302,,nan-Brand#45,
393669.0,Brand#45,1302.9236256991408,3.0,3.0-Brand#45,
394053.0,Brand#45,1534.8558650493515,3.0,3.0-Brand#45,
,Brand#45,1739.3474844625784,,nan-Brand#45,
394053.0,Brand#45,1753.2155634690716,3.0,3.0-Brand#45,
