a_origin_state_abr,a_unique_carrier,a_taxi_out,a_air_time,a_distance,a_origin_state_abr-a_unique_carrier,flights2-flight-a_rate
TX,WN,16.118685,1227.3965,742.5134,TX-WN,0.005935670169246812
TX,WN,16.00835,1227.2764,740.6536,TX-WN,0.005935670169246812
TX,WN,16.182693,1227.1527,740.8168,TX-WN,0.005935670169246812
TX,WN,16.176191,1227.5455,741.53485,TX-WN,0.005935670169246812
TX,WN,16.058813,1227.7894,747.12994,TX-WN,0.005935670169246812
TX,WN,16.110802,1227.9784,749.0393,TX-WN,0.005935670169246812
TX,WN,16.116014,1227.0629,740.1176,TX-WN,0.005935670169246812
TX,WN,16.176626,1227.7107,745.5809,TX-WN,0.005935670169246812
TX,WN,16.112013,1227.588,745.65826,TX-WN,0.005935670169246812
TX,WN,16.100826,1227.4514,743.62384,TX-WN,0.005935670169246812
TX,XE,14.805705,1241.8463,825.8282,TX-XE,0.037846856340007035
TX,XE,14.778053,1241.6171,827.17487,TX-XE,0.037846856340007035
TX,XE,15.020781,1241.802,829.32196,TX-XE,0.037846856340007035
TX,XE,14.915824,1241.8977,826.9131,TX-XE,0.037846856340007035
TX,XE,14.951225,1241.2766,824.9828,TX-XE,0.037846856340007035
TX,XE,14.916162,1241.7,824.2546,TX-XE,0.037846856340007035
TX,XE,14.939302,1241.6508,826.61505,TX-XE,0.037846856340007035
TX,XE,14.940239,1242.2235,829.4092,TX-XE,0.037846856340007035
TX,XE,15.009125,1241.1951,821.73315,TX-XE,0.037846856340007035
TX,XE,14.978338,1241.5731,827.78735,TX-XE,0.037846856340007035
TX,XE,14.808918,1242.083,825.6332,TX-XE,0.037846856340007035
TX,XE,14.890006,1241.099,821.29565,TX-XE,0.037846856340007035
TX,XE,14.801484,1241.7115,826.30396,TX-XE,0.037846856340007035
TX,XE,14.939402,1241.6971,825.6499,TX-XE,0.037846856340007035
TX,XE,14.979171,1242.0781,826.4764,TX-XE,0.037846856340007035
TX,XE,14.999759,1241.7452,828.43115,TX-XE,0.037846856340007035
TX,XE,14.923888,1241.7333,825.5158,TX-XE,0.037846856340007035
TX,XE,14.943471,1242.261,830.9495,TX-XE,0.037846856340007035
TX,XE,14.857314,1241.3696,824.0113,TX-XE,0.037846856340007035
TX,XE,15.038471,1241.9352,828.3651,TX-XE,0.037846856340007035
TX,XE,14.905913,1241.1294,825.4144,TX-XE,0.037846856340007035
TX,XE,14.993995,1241.6025,827.9641,TX-XE,0.037846856340007035
TX,XE,15.126425,1241.4442,825.0521,TX-XE,0.037846856340007035
TX,XE,15.097331,1241.9502,827.1277,TX-XE,0.037846856340007035
TX,XE,14.967409,1242.4307,832.10724,TX-XE,0.037846856340007035
TX,XE,14.92742,1241.459,825.0155,TX-XE,0.037846856340007035
TX,XE,14.964496,1241.6381,824.30597,TX-XE,0.037846856340007035
TX,XE,14.89299,1241.4596,824.9336,TX-XE,0.037846856340007035
TX,XE,14.818614,1240.8718,819.61035,TX-XE,0.037846856340007035
TX,XE,15.048493,1241.9198,828.63306,TX-XE,0.037846856340007035
TX,XE,15.152395,1242.2054,831.0657,TX-XE,0.037846856340007035
TX,XE,15.070895,1241.6158,828.27734,TX-XE,0.037846856340007035
TX,XE,15.080003,1241.816,825.83655,TX-XE,0.037846856340007035
TX,YV,14.885398,1227.432,769.3904,TX-YV,0.07971393685679401
TX,YV,14.995475,1227.5935,772.3837,TX-YV,0.07971393685679401
TX,YV,15.016244,1227.7607,774.3253,TX-YV,0.07971393685679401
TX,YV,14.970083,1227.182,770.5755,TX-YV,0.07971393685679401
TX,YV,14.972497,1228.2505,779.19556,TX-YV,0.07971393685679401
TX,YV,14.912924,1227.6382,772.2483,TX-YV,0.07971393685679401
TX,YV,14.937997,1227.1808,770.7734,TX-YV,0.07971393685679401
TX,YV,15.060143,1227.1487,769.1053,TX-YV,0.07971393685679401
TX,YV,14.967152,1227.8046,775.4833,TX-YV,0.07971393685679401
TX,YV,14.966573,1227.3691,772.30457,TX-YV,0.07971393685679401
TX,YV,15.126637,1227.1539,772.8401,TX-YV,0.07971393685679401
TX,YV,14.923027,1226.9548,768.36084,TX-YV,0.07971393685679401
TX,YV,15.110841,1228.4202,780.5094,TX-YV,0.07971393685679401
TX,YV,15.009479,1226.9069,770.07623,TX-YV,0.07971393685679401
TX,YV,14.954972,1227.1265,770.2982,TX-YV,0.07971393685679401
TX,YV,15.078166,1227.5815,774.48914,TX-YV,0.07971393685679401
TX,YV,14.834987,1227.3467,770.7022,TX-YV,0.07971393685679401
TX,YV,14.926499,1227.7728,773.6807,TX-YV,0.07971393685679401
TX,YV,15.030426,1227.8267,773.68964,TX-YV,0.07971393685679401
TX,YV,14.952042,1227.7999,773.85626,TX-YV,0.07971393685679401
TX,YV,14.912445,1226.5953,767.9317,TX-YV,0.07971393685679401
TX,YV,14.9892435,1227.6648,771.2822,TX-YV,0.07971393685679401
TX,YV,14.94898,1227.074,771.2693,TX-YV,0.07971393685679401
TX,YV,14.882391,1227.2775,769.40784,TX-YV,0.07971393685679401
TX,YV,14.999684,1227.8972,774.32623,TX-YV,0.07971393685679401
TX,YV,15.045436,1227.6837,772.5601,TX-YV,0.07971393685679401
TX,YV,15.121937,1227.1307,769.7402,TX-YV,0.07971393685679401
TX,YV,14.9562645,1227.6423,773.4797,TX-YV,0.07971393685679401
TX,YV,14.9730835,1226.563,765.9615,TX-YV,0.07971393685679401
TX,YV,14.945164,1227.2834,770.17584,TX-YV,0.07971393685679401
TX,YV,14.955163,1227.6731,775.51654,TX-YV,0.07971393685679401
TX,YV,14.806766,1227.4167,770.4369,TX-YV,0.07971393685679401
TX,YV,15.082828,1225.9729,762.14905,TX-YV,0.07971393685679401
TX,YV,14.930013,1227.6295,772.48,TX-YV,0.07971393685679401
TX,YV,14.926847,1227.5848,772.19824,TX-YV,0.07971393685679401
TX,OH (1),13.880034,1235.943,831.0753,TX-OH (1),0.07251347378735915
UT,OH (1),13.846695,1236.039,832.84033,UT-OH (1),0.4810400866738896
UT,9E,13.883531,1235.7452,828.702,UT-9E,0.561929595827901
UT,9E,13.899017,1235.2711,829.97095,UT-9E,0.561929595827901
UT,9E,13.985761,1235.3579,828.55743,UT-9E,0.561929595827901
TX,9E,13.882127,1236.4656,834.0541,TX-9E,0.09814323607427057
UT,OH (1),13.865757,1236.5665,834.8908,UT-OH (1),0.4810400866738896
UT,9E,13.996955,1235.8179,832.2366,UT-9E,0.561929595827901
UT,9E,13.910657,1235.9487,833.0297,UT-9E,0.561929595827901
UT,9E,13.885294,1235.4279,828.53174,UT-9E,0.561929595827901
UT,9E,13.937119,1236.1735,832.0436,UT-9E,0.561929595827901
UT,9E,13.908062,1235.8229,830.79205,UT-9E,0.561929595827901
UT,AQ,13.837992,1235.6444,826.5066,UT-AQ,1.0
UT,AQ,13.957867,1235.8201,829.38306,UT-AQ,1.0
UT,9E,13.869222,1235.844,832.3752,UT-9E,0.561929595827901
UT,AQ,13.923928,1235.146,826.48785,UT-AQ,1.0
TX,OH (1),13.937316,1236.601,834.4465,TX-OH (1),0.07251347378735915
UT,9E,13.833203,1236.2274,830.839,UT-9E,0.561929595827901
UT,9E,13.949908,1235.3947,828.2653,UT-9E,0.561929595827901
UT,AQ,13.873844,1235.6952,830.2941,UT-AQ,1.0
UT,9E,13.902033,1235.7462,829.54126,UT-9E,0.561929595827901
UT,9E,13.895587,1236.2805,834.8752,UT-9E,0.561929595827901
UT,9E,13.856024,1235.7505,829.0607,UT-9E,0.561929595827901
UT,AQ,13.902406,1235.931,831.4152,UT-AQ,1.0
UT,TW,13.892406,1236.222,830.85443,UT-TW,0.3695844385499559
UT,9E,13.998147,1236.5159,835.6259,UT-9E,0.561929595827901
TX,TW,13.84915,1236.017,833.4782,TX-TW,0.07042030134813641
TX,9E,13.971638,1236.2885,834.12964,TX-9E,0.09814323607427057
UT,9E,13.907651,1235.6174,831.88605,UT-9E,0.561929595827901
UT,9E,13.873917,1236.3041,833.8086,UT-9E,0.561929595827901
UT,OH (1),13.879102,1235.7267,829.125,UT-OH (1),0.4810400866738896
UT,AQ,13.918436,1235.4249,829.15466,UT-AQ,1.0
UT,AQ,13.964278,1235.566,828.9577,UT-AQ,1.0
UT,AA,16.28796,1220.197,732.82825,UT-AA,0.05408457773873762
UT,AA,16.358511,1220.6537,736.53143,UT-AA,0.05408457773873762
UT,AA,16.29879,1220.4221,734.3676,UT-AA,0.05408457773873762
UT,AA,16.408604,1220.1226,734.11206,UT-AA,0.05408457773873762
UT,AA,16.335587,1219.9253,732.0597,UT-AA,0.05408457773873762
UT,AA,16.541096,1220.5941,735.4037,UT-AA,0.05408457773873762
UT,AA,16.27626,1220.4296,735.88763,UT-AA,0.05408457773873762
UT,AA,16.348032,1220.6307,736.0785,UT-AA,0.05408457773873762
UT,AA,16.395569,1221.8851,743.977,UT-AA,0.05408457773873762
UT,AA,16.355808,1220.2596,732.76764,UT-AA,0.05408457773873762
UT,AA,16.24602,1219.8147,731.49567,UT-AA,0.05408457773873762
UT,AA,16.319864,1219.8728,732.43677,UT-AA,0.05408457773873762
UT,AA,16.413542,1221.9269,744.4348,UT-AA,0.05408457773873762
UT,AA,16.215773,1221.1338,738.05634,UT-AA,0.05408457773873762
UT,AA,16.43007,1220.7102,737.7395,UT-AA,0.05408457773873762
UT,AA,16.324997,1220.6442,734.99457,UT-AA,0.05408457773873762
UT,AA,16.296097,1220.3959,735.30444,UT-AA,0.05408457773873762
UT,AA,16.301188,1220.5698,736.6582,UT-AA,0.05408457773873762
UT,AA,16.37269,1221.2699,739.12103,UT-AA,0.05408457773873762
UT,AA,16.417265,1220.221,734.39374,UT-AA,0.05408457773873762
UT,AA,16.29782,1220.082,732.33954,UT-AA,0.05408457773873762
UT,AA,16.244137,1221.4086,738.73895,UT-AA,0.05408457773873762
UT,AA,16.327732,1219.9961,731.1311,UT-AA,0.05408457773873762
UT,AA,16.477745,1220.5592,735.5399,UT-AA,0.05408457773873762
UT,AA,16.411077,1220.817,737.63477,UT-AA,0.05408457773873762
UT,AA,16.490002,1220.4961,737.5281,UT-AA,0.05408457773873762
UT,AA,16.565746,1220.8744,735.8985,UT-AA,0.05408457773873762
UT,AA,16.459114,1220.4775,736.55566,UT-AA,0.05408457773873762
UT,AA,16.305458,1220.6605,735.237,UT-AA,0.05408457773873762
UT,AA,16.436573,1220.3297,734.6847,UT-AA,0.05408457773873762
UT,AA,16.390432,1219.7909,730.26447,UT-AA,0.05408457773873762
UT,AA,16.37355,1220.652,736.75653,UT-AA,0.05408457773873762
UT,AA,16.383156,1221.0798,740.1065,UT-AA,0.05408457773873762
UT,EV,15.586931,1232.3429,812.4973,UT-EV,0.15064102564102566
UT,EV,15.513271,1231.5731,805.9084,UT-EV,0.15064102564102566
UT,EV,15.555889,1232.5144,813.0386,UT-EV,0.15064102564102566
UT,EV,15.556926,1232.4807,811.5777,UT-EV,0.15064102564102566
UT,AS,16.490646,1215.7446,760.6301,UT-AS,0.23642533936651589
UT,AS,16.477753,1216.0924,762.5585,UT-AS,0.23642533936651589
UT,AS,16.319649,1215.3618,760.2272,UT-AS,0.23642533936651589
UT,AS,16.440474,1216.6162,766.3206,UT-AS,0.23642533936651589
UT,AS,16.49126,1215.7905,762.0713,UT-AS,0.23642533936651589
UT,AS,16.461216,1216.0602,763.37354,UT-AS,0.23642533936651589
UT,AS,16.42143,1215.7716,759.46735,UT-AS,0.23642533936651589
UT,AS,16.508127,1215.8942,761.7657,UT-AS,0.23642533936651589
UT,AS,16.394093,1215.7402,759.7415,UT-AS,0.23642533936651589
UT,AS,16.448889,1216.1158,761.9558,UT-AS,0.23642533936651589
UT,AS,16.561775,1215.5557,761.84656,UT-AS,0.23642533936651589
UT,AS,16.367966,1215.9094,760.17303,UT-AS,0.23642533936651589
UT,AS,16.513578,1217.0475,766.55743,UT-AS,0.23642533936651589
UT,AS,16.402508,1215.4653,756.3708,UT-AS,0.23642533936651589
UT,AS,16.408827,1215.9454,760.4112,UT-AS,0.23642533936651589
UT,AS,16.41045,1215.1747,755.2024,UT-AS,0.23642533936651589
UT,AS,16.542074,1216.3027,764.6576,UT-AS,0.23642533936651589
UT,AS,16.39554,1216.4924,766.9311,UT-AS,0.23642533936651589
UT,AS,16.350548,1216.4208,767.7653,UT-AS,0.23642533936651589
UT,AS,16.427927,1216.35,762.4855,UT-AS,0.23642533936651589
UT,AS,16.435896,1215.9917,762.33984,UT-AS,0.23642533936651589
UT,AS,16.47851,1215.9128,761.5126,UT-AS,0.23642533936651589
UT,AS,16.38353,1215.8129,759.2279,UT-AS,0.23642533936651589
UT,AS,16.54158,1216.0206,763.612,UT-AS,0.23642533936651589
UT,AS,16.433872,1216.1608,761.8334,UT-AS,0.23642533936651589
UT,AS,16.464537,1216.1777,762.70953,UT-AS,0.23642533936651589
UT,AS,16.40505,1215.8947,760.8448,UT-AS,0.23642533936651589
UT,AS,16.634436,1215.8225,760.9162,UT-AS,0.23642533936651589
UT,AS,16.277208,1215.8514,759.8678,UT-AS,0.23642533936651589
UT,AS,16.449665,1215.4886,760.98804,UT-AS,0.23642533936651589
UT,AS,16.442364,1216.2389,763.69696,UT-AS,0.23642533936651589
UT,AS,16.51339,1216.3165,764.2901,UT-AS,0.23642533936651589
UT,B6,15.268425,1224.9807,821.62476,UT-B6,0.2756977535738598
UT,B6,15.412107,1225.7578,828.1775,UT-B6,0.2756977535738598
UT,B6,15.2834015,1225.5017,825.6633,UT-B6,0.2756977535738598
UT,B6,15.332344,1226.5757,832.71936,UT-B6,0.2756977535738598
UT,B6,15.443379,1225.4773,825.8965,UT-B6,0.2756977535738598
UT,B6,15.337562,1225.8079,827.7862,UT-B6,0.2756977535738598
UT,B6,15.290606,1225.4471,825.776,UT-B6,0.2756977535738598
UT,B6,15.297149,1225.4553,827.26996,UT-B6,0.2756977535738598
UT,B6,15.435548,1225.38,823.9525,UT-B6,0.2756977535738598
UT,B6,15.3434725,1226.0693,830.70306,UT-B6,0.2756977535738598
UT,B6,15.511249,1225.5743,828.3995,UT-B6,0.2756977535738598
UT,B6,15.360517,1226.1997,828.09125,UT-B6,0.2756977535738598
UT,B6,15.380402,1225.7738,827.47437,UT-B6,0.2756977535738598
UT,B6,15.426536,1225.7662,827.82184,UT-B6,0.2756977535738598
UT,B6,15.383318,1225.5266,824.2384,UT-B6,0.2756977535738598
UT,B6,15.40425,1226.7865,836.4602,UT-B6,0.2756977535738598
UT,B6,15.316584,1225.0116,823.841,UT-B6,0.2756977535738598
UT,B6,15.381446,1225.3086,827.00256,UT-B6,0.2756977535738598
UT,B6,15.311294,1225.7802,829.0552,UT-B6,0.2756977535738598
UT,B6,15.45076,1225.2493,826.21423,UT-B6,0.2756977535738598
UT,B6,15.428669,1225.2772,824.98267,UT-B6,0.2756977535738598
UT,B6,15.439791,1225.1741,825.16174,UT-B6,0.2756977535738598
UT,B6,15.337623,1226.5317,830.65186,UT-B6,0.2756977535738598
UT,B6,15.317384,1225.0369,822.6306,UT-B6,0.2756977535738598
UT,B6,15.381679,1225.9053,828.8505,UT-B6,0.2756977535738598
UT,B6,15.355696,1225.5879,827.87195,UT-B6,0.2756977535738598
UT,B6,15.413821,1224.7703,824.4755,UT-B6,0.2756977535738598
UT,B6,15.419913,1225.2064,826.57214,UT-B6,0.2756977535738598
UT,B6,15.325848,1225.0245,823.98145,UT-B6,0.2756977535738598
UT,B6,15.327872,1225.9275,828.76086,UT-B6,0.2756977535738598
UT,B6,15.37238,1226.174,829.41046,UT-B6,0.2756977535738598
UT,CO,14.487659,1224.4113,705.02203,UT-CO,0.14477662075915354
UT,CO,14.537726,1224.5066,705.7793,UT-CO,0.14477662075915354
UT,CO,14.3979645,1224.3661,702.36066,UT-CO,0.14477662075915354
UT,CO,14.446284,1224.0452,703.92523,UT-CO,0.14477662075915354
UT,CO,14.454739,1223.8029,703.3004,UT-CO,0.14477662075915354
UT,CO,14.336373,1223.967,705.77167,UT-CO,0.14477662075915354
UT,CO,14.401573,1223.7732,703.04144,UT-CO,0.14477662075915354
UT,CO,14.454187,1224.1553,704.4027,UT-CO,0.14477662075915354
UT,CO,14.400423,1224.999,711.6392,UT-CO,0.14477662075915354
UT,CO,14.50946,1224.223,704.3483,UT-CO,0.14477662075915354
UT,CO,14.481317,1225.3063,710.76416,UT-CO,0.14477662075915354
UT,CO,14.52351,1224.4945,705.951,UT-CO,0.14477662075915354
UT,CO,14.505875,1224.3026,706.2234,UT-CO,0.14477662075915354
UT,CO,14.422725,1223.709,703.36536,UT-CO,0.14477662075915354
UT,CO,14.534789,1224.9022,709.9258,UT-CO,0.14477662075915354
UT,CO,14.530369,1223.986,701.04034,UT-CO,0.14477662075915354
UT,CO,14.454483,1224.1727,705.64124,UT-CO,0.14477662075915354
UT,CO,14.383512,1223.7498,699.4571,UT-CO,0.14477662075915354
UT,CO,14.470155,1224.5449,704.8544,UT-CO,0.14477662075915354
UT,CO,14.430712,1224.2162,704.3658,UT-CO,0.14477662075915354
UT,CO,14.460847,1224.3992,708.6797,UT-CO,0.14477662075915354
UT,CO,14.492038,1224.4756,705.92035,UT-CO,0.14477662075915354
UT,CO,14.466958,1225.315,710.3191,UT-CO,0.14477662075915354
UT,CO,14.470869,1224.3206,704.0662,UT-CO,0.14477662075915354
UT,CO,14.546171,1225.3214,712.2005,UT-CO,0.14477662075915354
UT,CO,14.5819645,1224.4408,705.6213,UT-CO,0.14477662075915354
UT,CO,14.399364,1225.177,712.8841,UT-CO,0.14477662075915354
UT,CO,14.461056,1224.1416,703.2256,UT-CO,0.14477662075915354
UT,CO,14.441526,1224.17,705.49097,UT-CO,0.14477662075915354
UT,CO,14.541442,1224.2023,703.34576,UT-CO,0.14477662075915354
UT,CO,14.449246,1224.3197,704.4486,UT-CO,0.14477662075915354
UT,CO,14.509208,1225.0836,710.184,UT-CO,0.14477662075915354
UT,CO,14.484483,1224.2838,704.3777,UT-CO,0.14477662075915354
UT,B6,13.248563,1238.2257,790.73126,UT-B6,0.2756977535738598
UT,B6,13.122486,1238.0022,788.19916,UT-B6,0.2756977535738598
UT,B6,13.248783,1238.1172,790.28156,UT-B6,0.2756977535738598
UT,B6,13.23124,1238.7726,793.2165,UT-B6,0.2756977535738598
UT,B6,13.172485,1238.8872,795.4648,UT-B6,0.2756977535738598
UT,DH,13.220491,1238.4248,792.8914,UT-DH,1.0
UT,B6,13.144039,1238.5958,794.0156,UT-B6,0.2756977535738598
UT,B6,13.215059,1238.1951,788.4177,UT-B6,0.2756977535738598
UT,B6,13.346009,1238.3367,792.58405,UT-B6,0.2756977535738598
UT,B6,13.221971,1238.7809,794.5042,UT-B6,0.2756977535738598
UT,B6,13.254358,1238.917,795.4607,UT-B6,0.2756977535738598
UT,B6,13.256507,1238.8864,796.6293,UT-B6,0.2756977535738598
UT,DH,13.208366,1238.5793,792.59845,UT-DH,1.0
UT,B6,13.340402,1238.4312,792.87665,UT-B6,0.2756977535738598
UT,B6,13.088349,1238.2745,790.99615,UT-B6,0.2756977535738598
UT,B6,13.209518,1237.918,789.2385,UT-B6,0.2756977535738598
UT,B6,13.235096,1238.4636,794.11304,UT-B6,0.2756977535738598
UT,B6,13.292884,1238.597,793.31976,UT-B6,0.2756977535738598
UT,B6,13.271107,1239.0935,797.07587,UT-B6,0.2756977535738598
UT,B6,13.139532,1238.4647,791.30945,UT-B6,0.2756977535738598
UT,B6,13.322997,1239.0435,797.5721,UT-B6,0.2756977535738598
UT,DH,13.195558,1238.557,791.7797,UT-DH,1.0
UT,B6,13.1622505,1238.3485,792.8865,UT-B6,0.2756977535738598
UT,B6,13.260278,1238.7548,793.9853,UT-B6,0.2756977535738598
UT,B6,13.278035,1238.6984,792.9365,UT-B6,0.2756977535738598
UT,B6,13.252966,1238.1858,790.2272,UT-B6,0.2756977535738598
UT,B6,13.14021,1238.3892,792.1965,UT-B6,0.2756977535738598
UT,B6,13.111095,1238.4183,792.2501,UT-B6,0.2756977535738598
UT,B6,13.274193,1239.2264,798.2781,UT-B6,0.2756977535738598
UT,B6,13.101361,1238.2373,792.2679,UT-B6,0.2756977535738598
UT,B6,13.240037,1238.5397,793.7298,UT-B6,0.2756977535738598
UT,B6,13.287047,1239.633,801.0806,UT-B6,0.2756977535738598
UT,B6,13.129751,1238.0535,790.0308,UT-B6,0.2756977535738598
UT,B6,13.277759,1239.1184,797.9849,UT-B6,0.2756977535738598
UT,B6,13.353091,1238.8373,795.0125,UT-B6,0.2756977535738598
UT,B6,13.246202,1238.8057,794.00244,UT-B6,0.2756977535738598
UT,B6,13.305394,1239.2167,796.5194,UT-B6,0.2756977535738598
UT,DL,13.906758,1219.5275,739.504,UT-DL,0.0488610102344008
UT,DL,13.789342,1219.0845,735.77545,UT-DL,0.0488610102344008
UT,DL,13.832725,1219.0198,737.29095,UT-DL,0.0488610102344008
UT,DL,13.920293,1219.1023,737.5796,UT-DL,0.0488610102344008
UT,DL,13.883794,1218.7477,733.8389,UT-DL,0.0488610102344008
UT,DL,13.941147,1219.1377,736.2798,UT-DL,0.0488610102344008
UT,DL,13.912917,1218.655,734.71625,UT-DL,0.0488610102344008
UT,DL,13.937217,1219.1857,736.7337,UT-DL,0.0488610102344008
UT,DL,13.908269,1218.692,734.7141,UT-DL,0.0488610102344008
UT,DL,13.865036,1218.8268,735.24426,UT-DL,0.0488610102344008
UT,DL,13.954584,1219.4476,738.67456,UT-DL,0.0488610102344008
UT,DL,13.766516,1219.265,738.587,UT-DL,0.0488610102344008
UT,DL,13.931743,1219.3865,739.24207,UT-DL,0.0488610102344008
UT,DL,13.878606,1219.5847,743.85315,UT-DL,0.0488610102344008
UT,DL,13.825946,1219.9985,745.2562,UT-DL,0.0488610102344008
UT,DL,14.02969,1219.6178,742.1563,UT-DL,0.0488610102344008
UT,DL,14.104105,1220.0352,743.971,UT-DL,0.0488610102344008
UT,DL,13.864011,1219.341,736.94495,UT-DL,0.0488610102344008
UT,DL,13.891336,1218.845,732.8786,UT-DL,0.0488610102344008
UT,DL,13.81738,1219.387,738.33044,UT-DL,0.0488610102344008
UT,DL,13.9262085,1219.3177,736.3656,UT-DL,0.0488610102344008
UT,DL,13.847261,1219.402,738.7693,UT-DL,0.0488610102344008
UT,DL,14.036639,1219.7191,740.7686,UT-DL,0.0488610102344008
UT,DL,13.803468,1219.0652,737.18604,UT-DL,0.0488610102344008
UT,DL,13.881553,1219.5857,740.066,UT-DL,0.0488610102344008
UT,DL,13.92475,1218.1721,730.55896,UT-DL,0.0488610102344008
UT,DL,13.78085,1218.7675,733.68805,UT-DL,0.0488610102344008
UT,DL,13.874769,1219.2554,739.2366,UT-DL,0.0488610102344008
UT,DL,13.861536,1219.1201,736.9507,UT-DL,0.0488610102344008
UT,DL,13.913751,1219.2632,738.3744,UT-DL,0.0488610102344008
UT,DL,13.92722,1218.472,733.89984,UT-DL,0.0488610102344008
UT,DL,13.96012,1218.864,733.3051,UT-DL,0.0488610102344008
UT,DL,13.8660965,1219.1438,737.6786,UT-DL,0.0488610102344008
UT,DL,13.786742,1218.7949,736.81104,UT-DL,0.0488610102344008
UT,EV,13.120047,1231.965,815.2421,UT-EV,0.15064102564102566
UT,EV,13.203667,1232.0991,817.0102,UT-EV,0.15064102564102566
UT,EV,13.027818,1232.036,817.867,UT-EV,0.15064102564102566
UT,EV,13.20317,1232.1986,817.2584,UT-EV,0.15064102564102566
UT,EV,13.035482,1232.0028,816.147,UT-EV,0.15064102564102566
UT,EV,13.083539,1231.7007,813.2343,UT-EV,0.15064102564102566
UT,EV,13.243298,1232.3109,818.8143,UT-EV,0.15064102564102566
UT,EV,13.088509,1232.3284,817.77527,UT-EV,0.15064102564102566
UT,EV,13.15153,1232.5261,819.44434,UT-EV,0.15064102564102566
UT,EV,13.078044,1232.4843,817.58844,UT-EV,0.15064102564102566
UT,EV,13.039992,1230.8964,808.7947,UT-EV,0.15064102564102566
UT,EV,13.121093,1232.6921,820.3885,UT-EV,0.15064102564102566
UT,EV,13.108797,1232.9644,820.92017,UT-EV,0.15064102564102566
UT,EV,13.108577,1232.1383,818.055,UT-EV,0.15064102564102566
UT,EV,13.04961,1231.4727,813.0176,UT-EV,0.15064102564102566
UT,EV,13.071403,1232.4993,818.9643,UT-EV,0.15064102564102566
UT,EV,13.074266,1232.4897,818.4298,UT-EV,0.15064102564102566
UT,EV,13.141631,1231.9093,815.87915,UT-EV,0.15064102564102566
UT,EV,13.222201,1231.58,814.44226,UT-EV,0.15064102564102566
UT,EV,13.082918,1232.5515,818.7408,UT-EV,0.15064102564102566
UT,EV,13.107077,1231.3453,813.1789,UT-EV,0.15064102564102566
UT,EV,13.10348,1232.4951,818.8465,UT-EV,0.15064102564102566
UT,EV,13.200324,1232.1042,818.37805,UT-EV,0.15064102564102566
UT,EV,13.219195,1232.2294,818.8148,UT-EV,0.15064102564102566
UT,EV,13.183168,1232.1843,817.53265,UT-EV,0.15064102564102566
UT,EV,13.1125765,1232.4966,818.5289,UT-EV,0.15064102564102566
UT,EV,13.095939,1231.2444,810.38934,UT-EV,0.15064102564102566
UT,EV,13.197508,1231.65,816.663,UT-EV,0.15064102564102566
UT,EV,13.054582,1232.6775,820.2473,UT-EV,0.15064102564102566
UT,EV,13.222219,1231.8495,818.16907,UT-EV,0.15064102564102566
UT,EV,12.96634,1232.5431,819.28894,UT-EV,0.15064102564102566
UT,EV,13.203418,1231.9542,816.18115,UT-EV,0.15064102564102566
UT,EV,13.035249,1232.4678,819.44073,UT-EV,0.15064102564102566
UT,EV,13.103054,1232.1272,818.87933,UT-EV,0.15064102564102566
UT,EV,12.944544,1231.2354,810.7637,UT-EV,0.15064102564102566
UT,EV,13.062997,1231.8114,812.896,UT-EV,0.15064102564102566
UT,F9,14.041782,1221.0405,735.61664,UT-F9,0.7655677655677657
UT,F9,13.903507,1220.1344,729.13257,UT-F9,0.7655677655677657
UT,F9,13.978801,1220.7847,734.75824,UT-F9,0.7655677655677657
UT,F9,14.021623,1220.302,731.9482,UT-F9,0.7655677655677657
UT,F9,13.989091,1220.5516,734.4047,UT-F9,0.7655677655677657
UT,F9,14.019281,1220.4958,732.9318,UT-F9,0.7655677655677657
UT,F9,14.124493,1220.4431,731.72406,UT-F9,0.7655677655677657
UT,F9,14.00434,1221.1743,738.34717,UT-F9,0.7655677655677657
UT,F9,14.068079,1221.2166,734.6626,UT-F9,0.7655677655677657
UT,F9,13.969519,1221.6417,737.806,UT-F9,0.7655677655677657
UT,F9,14.00477,1220.486,732.32837,UT-F9,0.7655677655677657
UT,F9,14.151872,1221.4639,738.59705,UT-F9,0.7655677655677657
UT,F9,14.177549,1221.4174,740.3444,UT-F9,0.7655677655677657
UT,F9,14.032463,1220.7024,734.6471,UT-F9,0.7655677655677657
UT,F9,13.864655,1221.2446,736.9604,UT-F9,0.7655677655677657
UT,F9,14.105028,1221.1342,734.9594,UT-F9,0.7655677655677657
UT,F9,13.945899,1219.9968,727.7655,UT-F9,0.7655677655677657
UT,F9,14.064716,1221.0913,736.80334,UT-F9,0.7655677655677657
UT,F9,14.06171,1220.9329,737.6419,UT-F9,0.7655677655677657
UT,F9,13.948887,1220.2622,730.6773,UT-F9,0.7655677655677657
UT,F9,13.924735,1220.4124,730.4276,UT-F9,0.7655677655677657
UT,F9,14.062631,1220.4637,733.14374,UT-F9,0.7655677655677657
UT,F9,13.992792,1221.1742,737.556,UT-F9,0.7655677655677657
UT,F9,13.934603,1221.7753,738.53516,UT-F9,0.7655677655677657
UT,F9,14.075939,1220.5563,730.99084,UT-F9,0.7655677655677657
UT,F9,13.966689,1221.2568,738.1231,UT-F9,0.7655677655677657
UT,F9,13.988068,1219.4908,725.91925,UT-F9,0.7655677655677657
UT,F9,13.932047,1220.9396,735.6635,UT-F9,0.7655677655677657
